"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
2.38406382132211,"+",-0.221276981546643,"+",0.139907760655552,"+",0.0189509147780999,"+",NA,NA,NA,"+","+","+",NA,0.651481196299814,0.707418428422376,0.574696883426441,0.651481196720942,0.707418428879662,0.574696883797934,16,-353.849326762739,747.818056510553,6.49020859779182,0.00501578339112688
2.12132409109993,"+",-0.233540046625295,"+",0.245556327125418,"+",NA,NA,0.130602093148008,"+",NA,"+","+",NA,NA,0.617255389413092,0.677256370353322,0.536037974487992,0.617255389699506,0.677256370667577,0.53603797473672,15,-355.457366176801,747.973555883013,6.64570797025181,0.00464058266441171
2.22587829401711,"+",0.146273485476733,"+",0.18530468675683,"+",NA,"+",NA,NA,NA,NA,"+",NA,NA,0.593256999885702,0.661312542175578,0.500053109449313,0.59325700152048,0.66131254399789,0.500053110827258,11,-361.188331137814,748.043328942294,6.71548102953352,0.00448148024166982
1.97745420296383,"+",NA,"+",0.260584933275167,"+",NA,NA,NA,NA,NA,NA,"+",NA,NA,0.575616721077352,0.647903814910699,0.476679756416899,0.57561672219006,0.647903816163143,0.476679757338355,9,-363.810946109052,748.054324650537,6.7264767377759,0.00445690932260928
2.35784526947123,"+",NA,"+",0.173046452229134,"+",0.173937877758395,"+",NA,NA,NA,NA,"+",NA,NA,0.609072455086568,0.676127191980166,0.516183643194741,0.609072456112023,0.676127193118516,0.516183644063805,11,-361.194845927022,748.056358520711,6.72851060794994,0.00445237923893036
2.41101230769273,"+",NA,"+",0.230830200739395,NA,0.223297287585144,NA,NA,NA,NA,NA,"+",NA,NA,0.574011980626024,0.646319956615247,0.475187711377064,0.574011986456585,0.646319963180281,0.475187716203812,9,-363.82541451359,748.083261459612,6.7554135468514,0.00439288920680759
1.93810316559116,"+",-0.225548699504296,"+",0.241728045440219,"+",NA,NA,0.0528324164270277,NA,NA,"+","+",NA,NA,0.605722531749223,0.669902045405691,0.518188837652206,0.605722533102132,0.669902046901948,0.518188838809605,13,-358.452513125559,748.105026251118,6.7771783383572,0.00434534322428418
2.84962408800958,"+",NA,"+",0.247916680728357,NA,NA,NA,NA,"+",-0.178712216829425,NA,"+",NA,NA,0.576210838659221,0.645211283737259,0.482852563833302,0.576210839097329,0.64521128422783,0.482852564200427,11,-361.225208710549,748.117084087765,6.78923617500425,0.00431922431838628
2.71832020542984,"+",0.205673050843576,"+",0.157431000446111,NA,0.232988418964553,"+",-0.157564483894769,NA,NA,NA,"+",NA,NA,0.605043190920001,0.670733491067797,0.514930523679779,0.60504319151502,0.670733491727417,0.514930524186177,12,-359.88210903344,748.158584264062,6.8307363513012,0.00423052349065227
2.65553219975977,"+",-0.241649404567453,"+",0.20957371486332,NA,NA,NA,0.0144749906606971,"+",NA,"+","+",NA,NA,0.601649117564874,0.664269470825883,0.517129112438447,0.601649118139948,0.664269471460812,0.517129112932735,14,-357.041351331987,748.169659185714,6.84181127295301,0.00420716187426316
