"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","R2.LR","df","logLik","AICc","delta","weight"
0.988448157472507,"+",-0.132326650522765,"+",NA,"+",-0.0715294933760654,"+",-0.202089897901496,NA,NA,"+",NA,NA,"+",0.208101621387471,15,-127.321228896888,291.701281323187,14.5468882932442,1.47676993350672e-05
1.03761475471533,"+",NA,"+",0.0633377170614508,"+",-0.0691541335331132,"+",-0.174790228341656,"+",0.103600896001706,NA,NA,"+",NA,0.236337410238739,16,-125.796334116903,291.712071218881,14.5576781889378,1.46882428917395e-05
0.919146796818815,"+",-0.172346000105513,"+",-0.075520053823584,NA,-0.142246947839472,NA,-0.0786446874717378,"+",0.0286324847020895,"+","+",NA,NA,0.26423331236891,17,-124.233388654254,291.739504581236,14.5851115512926,1.44881444276779e-05
1.03258562921762,"+",-0.127615654327742,"+",-0.0958231705845181,"+",-0.0994201228389263,"+",-0.203842111427383,NA,0.0936880053382509,"+","+",NA,"+",0.319844339191451,19,-120.932550566363,291.740101132726,14.5857081027826,1.44838236100347e-05
1.01259929404031,"+",NA,"+",0.11022234507019,"+",-0.034342468279361,"+",-0.257120390195392,NA,NA,NA,NA,"+","+",0.207654343211679,15,-127.344944541022,291.748712611455,14.5943195815119,1.44215941087142e-05
0.928270204849071,"+",-0.164210253023856,"+",-0.061705579609455,NA,NA,NA,-0.0427583458869805,"+",NA,"+","+",NA,NA,0.207638798456817,15,-127.345768516384,291.75036056218,14.5959675322375,1.44097159647977e-05
0.973513143536132,"+",-0.0899580899327138,"+",0.097635843266255,"+",-0.0462979545259377,"+",-0.211801243295313,NA,NA,NA,NA,"+","+",0.235921416634904,16,-125.819206750174,291.757816485422,14.6034234554795,1.43560971033381e-05
1.08256196692432,"+",-0.185793949322794,"+",-0.102748422759254,"+",-0.113492824017094,"+",NA,"+",NA,"+","+",NA,NA,0.264066333240429,17,-124.242919294653,291.758565862033,14.6041728320902,1.43507190492528e-05
0.956397603366203,"+",NA,"+",-0.0660446961663197,NA,-0.0822576642913096,NA,NA,"+",0.030581144924587,NA,"+","+",NA,0.20724105581242,15,-127.36684602456,291.792515578531,14.6381225485882,1.41091735281116e-05
0.87188842491452,"+",NA,"+",-0.0517702508948905,"+",-0.0289800039998105,NA,NA,NA,0.0721767942551365,NA,"+","+",NA,0.178670053665282,14,-128.853886111648,291.794728745034,14.6403357150915,1.40935691883334e-05
0.99800280155125,"+",NA,"+",-0.0782744117605633,NA,-0.0921122284030691,"+",-0.228371474321314,NA,0.104339960534257,NA,"+","+","+",0.263621507135549,17,-124.268298011865,291.809323296457,14.6549302665143,1.39910988600413e-05
0.94823746167231,"+",-0.134482118686844,"+",NA,NA,-0.0791736119469222,"+",-0.104030524358214,NA,0.10118383168988,"+",NA,"+",NA,0.207024712238687,15,-127.37830624276,291.815436014932,14.6610429849894,1.39484023170203e-05
0.833122860937529,"+",NA,"+",NA,NA,NA,NA,-0.184976636100617,"+",0.0734062744052237,NA,NA,NA,"+",0.120796750294055,12,-131.713715969613,291.82179813641,14.6674051064667,1.39041021002399e-05
0.840573782059823,"+",-0.135746039672896,"+",0.100409078050025,NA,-0.0638915490756277,NA,-0.151885630280599,NA,NA,"+",NA,"+","+",0.235282093495171,16,-125.854334477915,291.828071940905,14.6736789109623,1.38605546288978e-05
0.922805504544718,"+",NA,"+",NA,NA,-0.114909800307786,NA,-0.180424588393639,"+",NA,NA,NA,"+","+",0.178048915425018,14,-128.885636989121,291.858230499982,14.7038374700386,1.36531153988564e-05
0.870107874167624,"+",NA,"+",-0.0369122126000985,NA,NA,NA,-0.157912756798072,"+",0.0427681918498054,NA,"+",NA,"+",0.206606731168354,15,-127.400438811245,291.859701151901,14.7053081219584,1.36430795989151e-05
1.05943813930144,"+",-0.0778859169882403,"+",-0.0940839682776309,"+",-0.0604015798565806,"+",-0.168652337178744,NA,0.106163682323975,NA,"+","+",NA,0.26306870473716,17,-124.299815757839,291.872358788406,14.717965758463,1.35570076817845e-05
0.841439326844613,"+",-0.147466386906169,"+",NA,NA,-0.0702829047546532,NA,-0.134411135181392,NA,NA,"+",NA,"+","+",0.206477569436936,15,-127.407275712201,291.873374953814,14.7189819238714,1.35501213502224e-05
0.909322879482099,"+",NA,"+",0.104235431961083,"+",-0.0264740709618559,NA,-0.224900517207715,NA,NA,NA,NA,"+","+",0.177706695550546,14,-128.90312007744,291.893196676619,14.7388036466759,1.34164912639861e-05
0.849927139372136,"+",NA,"+",0.095779152362627,NA,NA,NA,-0.184281170375496,"+",0.0495355384689002,NA,NA,NA,"+",0.148877915245217,13,-130.350374101888,291.900748203777,14.7463551738338,1.33659292800323e-05
0.926971832998122,"+",-0.120923614900121,"+",-0.0663261181911505,NA,-0.138260209066801,NA,-0.125865030910381,"+",0.025412340909927,NA,"+",NA,"+",0.262696044040589,17,-124.321049478274,291.914826229274,14.7604331993314,1.32721766833939e-05
0.942206772030888,"+",-0.169485223953677,"+",-0.0709111239224909,NA,-0.139030676928142,NA,-0.100124388037089,"+",NA,"+","+",NA,"+",0.290611864208788,18,-122.699958151771,291.92299322662,14.7686001966767,1.32180902735727e-05
0.971334709894292,"+",-0.136092031309232,"+",-0.0798770354686318,NA,-0.109177961035127,NA,NA,"+",0.0194706473806948,NA,"+","+",NA,0.23435734357077,16,-125.905093106297,291.929589197669,14.7751961677261,1.31745690088843e-05
0.95212274803036,"+",-0.0929068850018663,"+",NA,NA,-0.108450454725051,"+",-0.0987157723224061,"+",0.0930209874316875,NA,NA,"+",NA,0.205920704672531,15,-127.436739425528,291.932302380467,14.7779093505245,1.31567086192437e-05
1.01425758128697,"+",-0.123293168971645,"+",-0.0706419032465333,"+",-0.119065182728292,NA,-0.131729488365948,"+",NA,NA,"+",NA,"+",0.262532874161171,17,-124.330343307056,291.933413886839,14.7790208568957,1.31493987679411e-05
1.02641851113506,"+",-0.137763603301515,"+",-0.0822652437279143,"+",-0.0963144070214802,NA,NA,"+",NA,NA,"+","+",NA,0.233958509696519,16,-125.926965792168,291.97333456941,14.818941539467,1.28895343993437e-05
0.97996874737959,"+",NA,"+",-0.0639218608132976,"+",-0.0820080551400785,NA,NA,"+",NA,NA,"+","+",NA,0.205075094451231,15,-127.481441173488,292.021705876387,14.867312846444,1.25815322173271e-05
0.841413719931775,"+",-0.144674729083734,"+",NA,NA,-0.0863869765256272,NA,-0.140328485790325,NA,0.0816663701947509,"+",NA,"+","+",0.232759515481956,16,-125.992652036581,292.104707058236,14.9503140282931,1.20700774377628e-05
1.03522548636304,"+",NA,"+",-0.0591688102940874,"+",-0.0708414382779347,NA,-0.129595093601526,"+",NA,NA,"+","+",NA,0.232435128689687,16,-126.010405747729,292.140214480533,14.9858214505898,1.18576797716485e-05
1.3102639568949,"+",NA,"+",-0.0889542816822472,"+",NA,"+",-0.253537864468601,"+",NA,NA,"+",NA,"+",0.232321842846304,16,-126.016604121983,292.152611229041,14.9982181990979,1.17844087498351e-05
1.19652277895931,"+",-0.197163065447634,"+",-0.0971248655893688,"+",NA,NA,NA,"+",-0.0163428602164389,"+","+",NA,NA,0.232291940727832,16,-126.018240047801,292.155883080677,15.0014900507339,1.17651460917473e-05
1.26629839210242,"+",-0.143163386841007,"+",-0.114519417939016,"+",NA,"+",-0.175731343994319,"+",0.0595925797071535,"+","+",NA,NA,0.288537900029933,18,-122.822570029059,292.168216981195,15.0138239512519,1.16928142835803e-05
1.03372189023677,"+",NA,"+",-0.0898078012264468,NA,-0.0789051599049402,"+",NA,"+",0.0605472601343434,NA,"+","+",NA,0.232008975702542,16,-126.033717730016,292.186838445107,15.0324454151639,1.15844508781171e-05
0.92314400612514,"+",NA,"+",NA,NA,-0.125059224087048,"+",-0.252262529085754,"+",0.127896712387203,NA,NA,"+","+",0.231592974693492,16,-126.056461891676,292.232326768427,15.0779337384837,1.13239459672751e-05
1.12272259890583,"+",NA,"+",-0.0586464642637068,"+",NA,NA,-0.213876531849107,"+",0.0207267874353305,NA,"+",NA,"+",0.23152647635995,16,-126.060096435704,292.239595856483,15.0852028265398,1.12828632907091e-05
1.26705711686135,"+",-0.141235418542407,"+",NA,"+",NA,"+",-0.193760440780211,"+",NA,"+",NA,NA,"+",0.231366285525276,16,-126.068850561524,292.257104108123,15.1027110781798,1.11845227565807e-05
0.913084579766378,"+",NA,"+",0.091391881995167,NA,-0.101681236772762,NA,-0.196588722709216,"+",NA,NA,NA,"+","+",0.202816906562866,15,-127.60058378815,292.259991105712,15.1055980757694,1.1168389558389e-05
0.951824043922036,"+",NA,"+",0.0863494827907282,"+",-0.110820936094516,NA,-0.239582072728266,"+",0.0478036636122073,NA,NA,NA,"+",0.202691752576621,15,-127.607177072539,292.27317767449,15.1187846445475,1.10949954099879e-05
0.939177262383842,"+",-0.141414654997643,"+",NA,NA,-0.151691147226315,"+",-0.103204670067618,"+",0.0904618760964389,"+",NA,NA,NA,0.202590380830954,15,-127.612516717141,292.283856963694,15.1294639337507,1.1035909965665e-05
0.906979708367248,"+",-0.135097100142384,"+",0.100925265550628,NA,NA,NA,-0.111898915579794,"+",NA,"+",NA,NA,"+",0.202265679861509,15,-127.629615413464,292.31805435634,15.1636613263972,1.08488143960095e-05
0.914715562459372,"+",-0.147039549544167,"+",NA,NA,NA,NA,-0.0985232070418295,"+",NA,"+",NA,NA,"+",0.173029825761872,14,-129.141322232746,292.369600987231,15.2152079572882,1.05727769602949e-05
1.01936992432937,"+",-0.149304761271589,"+",-0.08664204217777,NA,-0.140219307373477,"+",-0.136421781012431,"+",NA,"+","+",NA,"+",0.314303116569104,19,-121.27333790534,292.42167581068,15.2672827807371,1.03010422000607e-05
0.927863231754006,"+",NA,"+",0.083339904556672,"+",-0.040139686215304,NA,-0.239346255094045,NA,0.0772792681654588,NA,NA,"+","+",0.200747980884239,15,-127.709444995808,292.477713521028,15.3233204910848,1.00164247380577e-05
0.9321961494676,"+",NA,"+",NA,"+",-0.0244527485875968,NA,-0.218161309084041,NA,NA,NA,NA,"+","+",0.142936421391038,13,-130.642548136099,292.485096272199,15.3307032422555,9.97951851160613e-06
0.942146651495617,"+",-0.0949493045857088,"+",NA,NA,-0.0923824952789773,"+",-0.19147323679461,NA,0.105042342317822,NA,NA,"+","+",0.200672131203481,15,-127.713430641591,292.485684812593,15.33129178265,9.97658226877103e-06
0.974091956599768,"+",-0.187239318011924,"+",-0.0826543985538813,NA,-0.114320461929441,NA,NA,"+",NA,"+","+","+",NA,0.257530868812552,17,-124.614254216896,292.501235706519,15.346842676576,9.89931068233329e-06
1.03043594213786,"+",-0.103936793919215,"+",-0.0833740594060376,NA,-0.118733107375775,"+",-0.0978636835508049,"+",NA,NA,"+","+",NA,0.257467385582146,17,-124.617845183286,292.508417639299,15.3540246093557,9.86382634006129e-06
1.03753702652268,"+",NA,"+",NA,"+",-0.0306906118494455,"+",-0.254764519713635,NA,NA,NA,NA,"+","+",0.171439327906468,14,-129.222022547847,292.531001617432,15.3766085874894,9.75307062390023e-06
0.927745264094005,"+",NA,"+",0.0564063165683623,"+",-0.0713304007554721,NA,NA,"+",0.0410156927087523,NA,NA,"+",NA,0.171438363923999,14,-129.222071412392,292.531099346522,15.3767063165793,9.75259405618646e-06
0.837611279815991,"+",-0.157030046397157,"+",-0.0605119899110172,NA,-0.102306534336329,NA,-0.1318109685682,NA,0.0653337453824694,"+","+",NA,"+",0.257250353845658,17,-124.630119393029,292.532966058786,15.378573028843,9.74349565940523e-06
1.00483033809236,"+",-0.0974391805424808,"+",-0.0704454754735123,NA,NA,"+",-0.132018750591742,"+",NA,NA,"+",NA,"+",0.228595371821584,16,-126.219987709108,292.559378403291,15.4049853733476,9.61566729687339e-06
0.933750438877926,"+",-0.0924024884384801,"+",NA,NA,-0.150877449534866,"+",-0.202140160790982,"+",0.0916801903609914,NA,NA,NA,"+",0.199381482130885,15,-127.78119200317,292.621207535752,15.4668145058088,9.32295102396964e-06
1.00019929640012,"+",NA,"+",NA,NA,-0.119691049138671,"+",-0.207100323853062,"+",NA,NA,NA,"+","+",0.199330353766176,15,-127.783874082969,292.626571695349,15.4721786654065,9.29797962797056e-06
1.16388049145318,"+",-0.112536296324051,"+",NA,"+",-0.059962909453469,"+",-0.0874925180984303,"+",NA,NA,NA,"+",NA,0.198888261322423,15,-127.807058124542,292.672939778495,15.518546748552,9.08489451316148e-06
0.853930526311942,"+",-0.180071789541349,"+",-0.0725628591401483,NA,-0.0617868653402202,NA,NA,NA,0.0697514941186342,"+","+","+",NA,0.227028411712596,16,-126.305216096414,292.729835177902,15.5754421479588,8.83009162375156e-06
0.996322105259095,"+",NA,"+",0.0990358389275486,NA,-0.106091257263575,"+",-0.224929385327356,"+",NA,NA,NA,"+","+",0.226952021864101,16,-126.30936659193,292.738136168935,15.5837431389916,8.79351831922884e-06
0.973498664905597,"+",NA,"+",0.0634641131279292,"+",-0.0598386356124796,NA,-0.125086915478794,"+",0.0525574286735164,NA,NA,"+",NA,0.198065830321246,15,-127.850153715129,292.759130959671,15.6047379297277,8.70169209209482e-06
0.9278193202896,"+",-0.126437425853577,"+",-0.100149189779053,NA,NA,"+",-0.175618285623294,"+",0.0949533025652843,"+","+",NA,NA,0.255150933247376,17,-124.748667120858,292.770061514444,15.6156684845009,8.65426465119064e-06
1.00909110409875,"+",-0.175697739181051,"+",0.0579198543885769,"+",-0.0793180063461273,NA,NA,"+",0.0166445242985207,"+",NA,"+",NA,0.255060477219807,17,-124.753767378961,292.780262030649,15.6258690007064,8.6102380367659e-06
0.993961247905019,"+",-0.148229644431396,"+",-0.0827151856925096,NA,NA,"+",-0.0970863456406415,"+",NA,"+","+",NA,NA,0.226367899436118,16,-126.34109020883,292.801583402734,15.6471903727914,8.51893453600307e-06
0.842437585310422,"+",-0.161062110986084,"+",-0.0521646689020812,NA,-0.0678890931322788,NA,-0.0959679592175791,NA,NA,"+","+","+",NA,0.226335813909859,16,-126.342832075743,292.80506713656,15.6506741066172,8.50410860195242e-06
1.08271304307004,"+",-0.145809305799518,"+",-0.104189146821501,"+",-0.116892365768834,"+",-0.146916746485937,"+",0.0652976038552898,"+","+",NA,NA,0.310911363360901,19,-121.480575938747,292.836151877493,15.6817588475502,8.37295644343111e-06
1.0061358122212,"+",-0.192848039224902,"+",-0.0884018990838663,"+",-0.119266992395587,NA,NA,"+",0.00613105496471177,"+","+",NA,NA,0.253959971305441,17,-124.815768573748,292.904264420223,15.7498713902804,8.09260571300809e-06
0.843054477225116,"+",-0.112429422191348,"+",-0.0433528187859741,NA,-0.067506908417965,NA,-0.139595045015472,NA,NA,NA,"+","+","+",0.225315969755047,16,-126.398160018443,292.91572302196,15.761329992017,8.04637330621858e-06
1.08151376043608,"+",NA,"+",-0.0840617372427154,"+",-0.0741887403693371,"+",NA,"+",NA,NA,"+","+",NA,0.224606463105643,16,-126.43660877996,292.992620544994,15.8382275150512,7.74287222627765e-06
1.03263917791424,"+",-0.167018644731866,"+",NA,"+",-0.077514899901856,NA,-0.0686599061168077,"+",0.0378809459535449,"+",NA,"+",NA,0.252657849780246,17,-124.889010532424,293.050748337575,15.8963553076317,7.52107297885174e-06
0.937693970519458,"+",-0.142274781286701,"+",-0.0735871138278367,NA,-0.0770073492394446,"+",-0.134306028083761,NA,NA,"+","+","+",NA,0.25249383093413,17,-124.898227242207,293.069181757141,15.9147887271985,7.45207190185324e-06
1.18080870685224,"+",-0.152892601775637,"+",NA,"+",NA,NA,-0.171267241921548,"+",0.0221317928257054,"+",NA,NA,"+",0.223854468679095,16,-126.477321603807,293.074046192689,15.9196531627457,7.43396886431243e-06
0.884109788906113,"+",NA,"+",-0.0313502076245264,"+",-0.043087914210443,NA,-0.194508738683735,NA,NA,NA,"+","+","+",0.2237865557014,16,-126.480996456222,293.081395897518,15.9270028675751,7.40670026061524e-06
0.940648184451925,"+",-0.0888159389731997,"+",-0.0626188531354103,NA,-0.0755640770154182,"+",-0.176759872996555,NA,NA,NA,"+","+","+",0.252367496923607,17,-124.905324949669,293.083377172064,15.9289841421214,7.3993665403942e-06
0.948903774294624,"+",-0.126327619206719,"+",0.0717325466592011,NA,-0.0737277598395215,"+",-0.117749202373219,NA,0.08801113439359,"+",NA,"+",NA,0.223529704515399,16,-126.494892074027,293.109187133129,15.9547941031861,7.30449135712895e-06
0.936511600512146,"+",-0.155320169372826,"+",-0.0625637327085437,"+",NA,NA,-0.146519749397131,NA,NA,"+","+",NA,"+",0.223497847521468,16,-126.496615213091,293.112633411257,15.9582403813143,7.29191554078001e-06
0.935228054876047,"+",-0.123556705773878,"+",NA,NA,-0.116368559094088,"+",-0.188805961152815,NA,0.100271846730472,"+",NA,NA,"+",0.194351892788597,15,-128.044216135609,293.147255800629,15.9928627706864,7.1667701049778e-06
0.970620214203103,"+",NA,"+",-0.0565905014674606,NA,-0.068850166831295,"+",-0.216202035648662,NA,NA,NA,"+","+","+",0.223089633438285,16,-126.518689184658,293.156781354391,16.0023883244478,7.13271753478029e-06
1.01521866594426,"+",NA,"+",-0.063854928539792,NA,NA,"+",-0.191188436719755,"+",NA,NA,"+",NA,"+",0.194073278202856,15,-128.058738343957,293.176300217325,16.0219071873825,7.06344484767564e-06
1.02318878822974,"+",-0.167639641152423,"+",NA,"+",-0.0884936137669492,"+",NA,"+",0.0488382995541537,"+",NA,"+",NA,0.251511306848419,17,-124.953395904313,293.179519081354,16.0251260514109,7.05208585662115e-06
1.00819439718591,"+",-0.0857705671562688,"+",-0.0741896945955623,"+",-0.044799196525439,"+",-0.151489985158481,NA,NA,NA,"+","+",NA,0.222686286969307,16,-126.540488553616,293.200380092307,16.0459870623642,6.97891132357562e-06
0.944234588947691,"+",-0.13579242546778,"+",0.0765871242232194,NA,-0.146682433812247,"+",-0.114692883038402,"+",0.0756676671743519,"+",NA,NA,NA,0.222218864377022,16,-126.565736852116,293.250876689307,16.0964836593639,6.80491152993964e-06
1.05379745754039,"+",-0.13188337567013,"+",-0.0997048750128356,"+",-0.069845831441875,"+",-0.170061961446212,NA,0.0995982503359365,"+","+","+",NA,0.307235780203447,19,-121.704007624637,293.283015249275,16.1286222193316,6.69643540216531e-06
0.905554403838918,"+",-0.110159272475798,"+",-0.0637287346462957,"+",-0.0555494098577524,NA,-0.112703775998695,NA,0.0801191875454744,NA,"+","+",NA,0.221515614709022,16,-126.603695012429,293.326793009933,16.1723999799905,6.55145049639468e-06
0.949694910192671,"+",-0.17321753259257,"+",-0.073929615396331,NA,-0.124909387324624,NA,-0.0672696577532868,"+",NA,"+","+","+",NA,0.278614033236783,18,-123.40436105035,293.331799023776,16.1774059938331,6.5350726759073e-06
0.839462030319803,"+",-0.149283964625005,"+",-0.0568311181124922,NA,NA,NA,-0.105535785787389,NA,0.0484073089614739,"+","+",NA,"+",0.221303733237095,16,-126.615124671363,293.349652327802,16.1952592978586,6.47699595723395e-06
0.935293092128138,"+",-0.114394045037948,"+",0.0937186638360462,NA,-0.115528340499833,"+",-0.208471202471804,NA,0.0831504379183796,"+",NA,NA,"+",0.220917978372633,16,-126.63592571187,293.391254408815,16.2368613788718,6.34365928045161e-06
1.03817563792919,"+",-0.0875654417960825,"+",-0.089711967754107,"+",-0.125986969005779,"+",-0.193875058518916,"+",0.0677537322951405,NA,"+",NA,"+",0.306330162782649,19,-121.75887635336,293.39275270672,16.2383596767771,6.33890871440883e-06
0.85374635097684,"+",NA,"+",NA,NA,-0.117735722051937,NA,-0.201164530130795,"+",0.0759150967281583,NA,NA,"+","+",0.191910538220875,15,-128.171296240877,293.401416011165,16.2470229812222,6.31151014975442e-06
0.919989664133716,"+",-0.170801198658198,"+",-0.0764208523283573,NA,-0.0479657741017258,"+",NA,NA,NA,"+","+","+",NA,0.220672799174817,16,-126.649141144947,293.417685274969,16.2632922450265,6.26037659622571e-06
0.987217768060424,"+",-0.160358284134122,"+",-0.0858310134643274,NA,NA,"+",NA,"+",0.0410144816254239,"+","+",NA,NA,0.219969322663114,16,-126.687036250246,293.493475485568,16.3390824556246,6.02757779184944e-06
1.16374591462279,"+",NA,"+",-0.0828588473894384,"+",-0.102263370993703,"+",-0.236209239375418,"+",NA,NA,"+",NA,"+",0.248657105422911,17,-125.113249324607,293.49922592194,16.3448328919974,6.01027208133134e-06
0.934603583261883,"+",NA,"+",-0.0831877905159986,NA,NA,"+",-0.259113072263079,"+",0.11877474078175,NA,"+",NA,"+",0.219731143753782,16,-126.699858806498,293.519120598071,16.3647275681285,5.95078224636245e-06
0.950107917355275,"+",-0.115493666903638,"+",-0.0888396779833829,"+",-0.0533376213299227,"+",NA,NA,0.0921538283353575,NA,"+","+",NA,0.2195928857837,16,-126.707300241964,293.534003469003,16.3796104390602,5.90666423854466e-06
0.937115163411038,"+",-0.156315690771458,"+",NA,NA,-0.130426240102052,NA,-0.11631934268126,"+",NA,"+",NA,"+","+",0.24823123104646,17,-125.137048919438,293.546825111604,16.3924320816611,5.86891878857088e-06
0.954490553939194,"+",NA,"+",0.0548219445701568,"+",-0.0796649736866809,"+",NA,"+",0.0724825070081074,NA,NA,"+",NA,0.190450833384006,15,-128.247095147644,293.553013824701,16.3986207947576,5.85078632990054e-06
1.02791314127841,"+",-0.0791406446106795,"+",-0.0874402143120931,"+",-0.0794311972193823,"+",-0.211991692749513,NA,0.1020640883207,NA,"+","+","+",0.304953388924824,19,-121.842154003084,293.559308006168,16.404914976225,5.8324023177074e-06
1.04167830764725,"+",NA,"+",-0.0746365296106745,NA,-0.107394895982446,"+",-0.148362724288357,"+",NA,NA,"+","+",NA,0.219190483935189,16,-126.728951148935,293.577305282945,16.4229122530018,5.78015407241612e-06
0.942160446155095,"+",-0.167776772466054,"+",-0.0948544945250542,NA,-0.0633562679799351,"+",NA,NA,0.0860026961727124,"+","+","+",NA,0.247821381453727,17,-125.159940256548,293.592607785823,16.4382147558796,5.73609741944599e-06
0.942630847505387,"+",-0.0861527745517798,"+",0.0780733875505062,NA,-0.0860083006040408,"+",-0.206218585682812,NA,0.091033233830894,NA,NA,"+","+",0.218830763470374,16,-126.748296174934,293.615995334943,16.4616023049996,5.6694114545975e-06
1.12823815286991,"+",-0.154327595740427,"+",0.0800567219131412,"+",-0.103904225115061,"+",-0.108946330744077,"+",NA,"+",NA,NA,NA,0.218821998962345,16,-126.748767400956,293.616937786987,16.4625447570445,5.66674050974687e-06
1.05585404812794,"+",-0.130238086064039,"+",NA,"+",-0.0474778907371579,"+",-0.142739920080405,NA,0.108920817566343,"+",NA,"+",NA,0.218650480579003,16,-126.757988066877,293.63537911883,16.4809860888865,5.61472954501052e-06
0.84283201420351,"+",-0.113869019670377,"+",-0.0549978409140881,NA,-0.0830546540134261,NA,-0.14262110270666,NA,0.0742992409254104,NA,"+","+","+",0.247180039740925,17,-125.195736109045,293.664199490818,16.5098064608753,5.53440041684466e-06
0.938554912113655,"+",-0.085785037641055,"+",0.0791392265664776,NA,-0.14499355192486,"+",-0.217159976482278,"+",0.0761572656175961,NA,NA,NA,"+",0.218074334020966,16,-126.788946348259,293.697295681593,16.5429026516496,5.44357023680883e-06
0.90569094710094,"+",-0.132082194262092,"+",NA,NA,-0.0751441844004187,"+",-0.162217573299827,NA,NA,"+",NA,"+","+",0.218012520751062,16,-126.792266426929,293.703935838932,16.5495428089888,5.42552712422962e-06
0.842490837981639,"+",-0.160216413347857,"+",-0.0630696492315701,NA,-0.0822943372166683,NA,-0.0995638436741596,NA,0.0715812711602912,"+","+","+",NA,0.246525342961199,17,-125.232245920824,293.737219114375,16.5828260844316,5.3359846010098e-06
1.20422118304577,"+",-0.180564513720419,"+",-0.0914015386172347,"+",NA,NA,-0.0931312342410928,"+",-0.00304891751822134,"+","+",NA,NA,0.245939111634196,17,-125.264910778445,293.802548829618,16.6481557996752,5.16450140812751e-06
1.10809221599176,"+",-0.113513916361647,"+",NA,"+",NA,"+",-0.235081939219653,NA,0.101162224352283,"+",NA,NA,"+",0.187664811701931,15,-128.391387834585,293.841599198581,16.6872061686381,5.0646416281575e-06
1.01878803598222,"+",-0.123351313971151,"+",-0.0950183699315445,NA,-0.10421237566018,"+",NA,"+",0.0402675939221692,NA,"+","+",NA,0.245096090366444,17,-125.311839503325,293.896406279378,16.7420132494348,4.92773692085707e-06
1.23182192098373,"+",NA,"+",-0.096542747483081,"+",NA,"+",-0.287033099448897,"+",0.0903470173523576,NA,"+",NA,"+",0.24490320866653,17,-125.322569341312,293.917865955351,16.7634729254078,4.87514575397105e-06
1.02936690802959,"+",-0.103390022209334,"+",-0.0801352070549153,NA,-0.125178318215923,"+",-0.144410898904692,"+",NA,NA,"+","+","+",0.301877291658856,19,-122.027625062951,293.930250125903,16.7758570959598,4.84505170434564e-06
0.898121127378544,"+",NA,"+",-0.0442698260834436,"+",-0.0561766935337984,NA,-0.20658788732482,NA,0.0764051403308419,NA,"+","+","+",0.244561017438227,17,-125.341598393232,293.955924059192,16.8015310292487,4.78325343700508e-06
0.974090421642524,"+",NA,"+",-0.0855547238399049,NA,-0.113483769450023,"+",-0.184218763613068,"+",0.111873212351885,NA,"+","+",NA,0.244402674342932,17,-125.350400842241,293.973528957209,16.8191359272662,4.74133386066786e-06
0.930343150226367,"+",-0.120394986428325,"+",-0.0711322594440845,NA,-0.11979071396682,NA,-0.0757634989437288,"+",0.0355884521836516,NA,"+","+",NA,0.244174800439053,17,-125.363065340587,293.998857953901,16.8444649239584,4.68166587588617e-06
1.05525437231486,"+",-0.123607219649919,"+",-0.0774752478843904,"+",-0.0880355762870075,NA,-0.0784086019564261,"+",NA,NA,"+","+",NA,0.244065950417564,17,-125.369113527047,294.010954326821,16.8565612968777,4.65343574433285e-06
1.22917855241091,"+",-0.185444579504788,"+",-0.111475007173775,"+",NA,"+",NA,"+",0.00716040668835258,"+","+",NA,NA,0.243515022621479,17,-125.399712148258,294.072151569242,16.9177585392993,4.51320342563492e-06
0.9557118094711,"+",-0.0871936871886546,"+",0.0517183617529922,NA,-0.100934926369677,"+",-0.10783868723593,"+",0.0827615558021361,NA,NA,"+",NA,0.21453052058683,16,-126.978867081767,294.077137148608,16.9227441186648,4.50196696957883e-06
1.05851717311278,"+",NA,"+",NA,"+",-0.0718358077955859,NA,-0.208517532407762,"+",NA,NA,NA,"+","+",0.185099093294584,15,-128.523833596746,294.106490722903,16.9520976929599,4.436375075172e-06
1.11909519948871,"+",-0.101307354182083,"+",0.0825193096055977,"+",-0.10334679068236,"+",-0.211768382621635,"+",NA,NA,NA,NA,"+",0.214120473032777,16,-127.000787097742,294.120977180558,16.9665841506148,4.40435749066522e-06
1.16620429171708,"+",-0.146807100936058,"+",0.0840697221078553,"+",NA,NA,-0.183266004291182,"+",0.00591896889956308,"+",NA,NA,"+",0.242789598873549,17,-125.439968332135,294.152663936997,16.9982709070538,4.33512745606638e-06
0.982196484200854,"+",-0.137377895082986,"+",-0.0761218506266678,"+",-0.0901740779926289,"+",-0.183629836402893,NA,NA,"+","+",NA,"+",0.271309663501247,18,-123.827492057989,294.178061039054,17.023668009111,4.28042567062469e-06
1.08529882286556,"+",-0.127897042341369,"+",-0.0943924038169249,"+",-0.0909552906094171,"+",NA,"+",NA,NA,"+","+",NA,0.242269959461845,17,-125.468781156121,294.210289584969,17.0558965550259,4.21200249844368e-06
1.02799509118971,"+",-0.155071579307893,"+",NA,"+",-0.110925029675857,NA,-0.160935200875783,"+",0.0369366968445526,"+",NA,NA,"+",0.242112736039047,17,-125.477494943911,294.227717160549,17.073324130606,4.17545944792088e-06
